DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,EU27_2020,2019,3702358.606,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,EU27_2020,2020,3653862.719,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,EU27_2020,2021,4077975.582,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FI,2015,1223.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FI,2016,1247.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FI,2017,1220.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FI,2018,1140.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FI,2019,1240.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FI,2020,1114.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FI,2021,1303.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2010,645274.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2011,590626.925,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2012,653870.136,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2013,674889.240,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2014,504318.610,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2015,543047.969,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2016,587565.523,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2017,570840.273,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2018,537229.625,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2019,528604.869,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2020,500239.249,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,FR,2021,549891.833,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,GE,2016,31026.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,GE,2017,34626.839,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,GE,2018,33621.411,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,GE,2019,38643.226,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,GE,2020,43958.219,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,GE,2021,49993.900,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2010,27824.977,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2011,25413.771,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2012,23878.826,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2013,22758.682,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2014,20168.852,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2015,20763.677,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2016,21672.667,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2017,22288.967,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2018,21734.676,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2019,21357.484,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2020,22592.773,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HR,2021,24383.333,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HU,2015,121754.573,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HU,2016,130880.999,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HU,2017,138243.999,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HU,2018,131677.778,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HU,2019,129925.556,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HU,2020,140800.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,HU,2021,154882.222,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IE,2015,25771.557,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IE,2016,26137.234,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IE,2017,25789.409,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IE,2018,28045.519,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IE,2019,27454.205,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IE,2020,27380.001,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IE,2021,27623.121,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IT,2015,790168.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IT,2016,795374.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IT,2017,802963.627,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IT,2018,767551.650,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IT,2019,750211.539,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IT,2020,741184.397,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,IT,2021,783282.180,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LT,2017,7153.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LT,2018,7665.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LT,2019,7482.100,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LT,2020,8111.100,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LT,2021,10229.900,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2010,10667.473,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2011,10037.661,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2012,9294.951,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2013,9831.502,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2014,9448.538,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2015,10297.863,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2016,10954.428,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2017,12446.574,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2018,11375.635,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2019,11462.163,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2020,12012.911,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LU,2021,11194.838,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2010,5789.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2011,4970.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2012,4969.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2013,4731.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2014,4714.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2015,4563.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2016,4948.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2017,5179.884,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2018,5544.369,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2019,5151.264,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2020,5097.246,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,LV,2021,5370.219,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MD,2017,10476.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MD,2018,12004.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MD,2019,12067.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MD,2020,13412.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MD,2021,16002.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2010,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2011,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2012,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2013,0.419,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2014,1.875,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2015,8.602,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2016,4.280,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2017,7.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2018,9.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2019,8.400,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2020,8.317,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MK,2021,8.318,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MT,2018,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MT,2019,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MT,2020,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,MT,2021,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2010,451936.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2011,351088.999,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2012,375453.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2013,398852.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2014,297449.001,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2015,316985.803,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2016,330282.755,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2017,320327.375,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2018,318205.851,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2019,307271.638,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2020,294148.902,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NL,2021,335216.911,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2010,184.288,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2011,153.738,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2012,164.941,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2013,172.744,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2014,176.703,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2015,156.179,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2016,167.659,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2017,149.685,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2018,149.260,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2019,72.009,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2020,72.799,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,NO,2021,71.339,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PL,2014,0.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PL,2015,146891.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PL,2016,161276.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PL,2017,168857.811,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PL,2018,165679.041,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PL,2019,169275.696,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PL,2020,178703.190,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PL,2021,212411.956,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2010,13910.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2011,12001.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2012,11993.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2013,11385.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2014,12009.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2015,12230.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2016,11343.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2017,11664.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2018,12704.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2019,13223.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2020,13651.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,PT,2021,13340.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RO,2015,104336.099,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RO,2016,106422.235,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RO,2017,112635.567,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RO,2018,116942.622,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RO,2019,116523.536,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RO,2020,126465.106,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RO,2021,149142.682,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2010,10786.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2011,9877.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2012,9047.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2013,8095.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2014,6631.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2015,7031.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2016,7804.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2017,8890.498,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2018,9037.581,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2019,9451.822,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2020,11223.060,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,RS,2021,13766.993,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SE,2015,1333.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SE,2016,1406.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SE,2017,1680.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SE,2018,1521.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SE,2019,926.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SE,2020,884.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SE,2021,1295.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2010,5286.450,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2011,5267.827,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2012,5451.448,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2013,5321.894,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2014,4123.126,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2015,4812.972,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2016,5350.918,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2017,5536.813,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2018,5163.185,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2019,4919.804,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2020,4913.290,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SI,2021,5229.416,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SK,2015,48871.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SK,2016,49681.000,
ESTAT:NRG_D_HHQ(1.0),31/05/23 23:00:00,A,FC_OTH_HH_E,G3000,TJ_GCV,SK,2017,53499.000,
